,post,sujet
138,"

Ce qui est une « affaire » dans un sens plus large c'est 1) que leurs papiers aient passé les évaluations de plusieurs revue, en particulier deux de niveau international et 2) la façon dont les Bogdanov ont profité de ces titres et publications pour abuser le grand public dans un ouvrage d'une médiocrité et d'une prétention invraisemblable et détourner à des fins personnelles extra-scientifique les émissions dont ils ont la charge.


-> wow, il y a à présent pour les producteurs d'émissions l'obligation 1) de ne pas mettre en avant leurs lubies et leurs personnes et 2) de rester ""scientifiques"" ? J'ignorais. Á l'exception des émissions de téléréalité qui peuvent éventuellement servir de sujet d'étude aux sciences cognitives/sciences du comportement/sociologie/antropologie/... Je ne vois pas d'émissions ""scientifiques"", tout au plus existe-t-il quelques émissions de ""vulgarisation"" (science, histoire...), pas mal en général d'ailleurs, perdues dans un océan de divertissement plus (Journaux télé de la 2 ou de la 1 par ex) ou moins (les pubs, le maillon faible) idiot. Bref : qu'est-ce que c'est que cette vertu télévisuelle inventée ? En France ça n'existe pas, et ceux qui pensent avoir déjà vu une télé française vertueuse n'ont pas de preuves et commencent à être âgés. Je force le trait ? Pas sûr.
(->Jn)
*
10 août 2005 à 12:45 (CEST)


",frerebogdanof_travaux
139,"

Une IP souhaite ajouter la phrase suivante à propos de la thèse de Grishka :
Le texte sur lequel porte cette critique (seul texte actuellement disponible) est toutefois un abrégé en une centaine de pages d'une première version de 500 pages.
Cet argument me semble absurde, s'agissant d'une thèse : si la thèse finale fait 100 pages, c'est parce que Grishka (et/ou ses encadrants) ont considéré la version en 100 pages meilleure que celle en 500.
R
10 août 2005 à 17:21 (CEST)


",frerebogdanof_travaux
140,"
Je suis assez d'accord avec le texte de Laurence67, modulo ses attaques ad hominem et sa position sur la polémique.
Le vrai sujet de cette discussion, c'est de se demander à quoi peut bien rimer un article sur une polémique où chaque camp peut intervenir pour rétablir "" sa vérité "" ?
On imagine les articles du Monde, de libé constemment réécrits par Chirac, Sarkozy, Fabius, Hollande et autres...
Pour une encyclopédie, c'est pire.
Par définition, lors d'une polémique, il y a des faits et des interprétations radicalement differentes.
Qu'est ce qu'un bon article "" wikipédien "" sur une polémique aussi passionnée ?
Pour beaucoup, il ne s'agirait que d'un texte fade, renvoyant dos à dos les protagonistes et ne se prononçant pas (avec un bon vieux conditionnel bien gras). J'ai déja dit ce que j'en pensais, et ne reviendrais pas dessus.
Autre point que je ne comprends pas, c'est le refus d'admettre que certain puisse considérer avoir des arguments pour soutenir que l'image publique des Bogdanov est une ""imposture intellectuelle"".
On peut ainsi parfaitement hausser les épaules en apprenant que leurs thèses seraient médiocres (ce qui est presque ma position) mais on n'aurait pas le droit de contester leur auto-promotion où ils se présentent comme de remarquables scientifiques ayant percé les mystères de l'origine de l'univers(rien moins que ça !!!).
Lors de quelques discussions entre amis où cette polémique fut abordée, il s'est toujours passé la même chose : une césure assez nette entre ceux qui avait un "" bagage scientifique minimum ""(en maths et physiques) et les autres. Sans provocation (à l'attention de ceux qui me lisent), les plus virulents furent toujours ""les littéraires "" et les ""artistes""(souvent à coup de Gödel massacré et autres notions méta-mathématico-phylo-psycho-sociotruc qui disent que les maths sont fausses que l'on ne peut rien dire etc).
",frerebogdanof_travaux
141,"

En tant que littéraire, j'aimerais me défendre : je n'ai pas invoqué Gödel et d'ailleurs j'aime bien les ""impostures intellectuelles"" de Sokal/Bricqmont qui est un sacré coup de pied dans une certaine fourmillière. Mais il ne me semble pas (j'ignore si j'ai tout lu) que beaucoup de gens ici aient mérité d'une quelconque manière cette attaque. Peut-être que c'est comme ça dans ton quartier, mais ici je ne l'ai pas vu, ça me semble hors sujet. L'amalgame, les procés d'intention, ce n'est pas très scientifique !
(->Jn)
*


",frerebogdanof_travaux
142,"
Ce qui m'a toujours stupéfait, c'est ce refus viscéral d'accepter que l'on puisse se prononcer définitivement sur un sujet et que certaines erreurs de raisonnement soient à ce point disqualifiantes. Ce rejet de la positions des ""scientifiques"" a souvent pris des proportions hallucinantes(parlant de mathématiques outils privilégié du fascisme,ou de l'aliénation etc).
Au mieux, certains saluèrent les ""artistes""(les Bogdanov) et ne comprenaient pas que l'on en fasse tout un foin.
En tout cas, ce que j'ai souvent vu, c'est comme une forme de rancoeur contre ce que représentent les mathématiques et la physique. Cette histoire constituant pour eux, une forme de revanche. Beaucoup m'ont affirmé qu'ils préféreraient de très loin, que les thèses des Bogdanov soient les plus farfelues possibles.
Il y a également l'argument du ""il y a pire ailleurs"".
Si on ne peut demander à des journalistes vulgarisateurs scientifiques une certaine éthique, à qui l'a demander ?
On peut contester l'opinion d'Ybm sur les émissions des jumeaux, mais pas le sens de son reproche.
Que Loana et Igor s'ébattent dans une piscine d'un sordide loft devrait donc donner à Edouard et Grishka (pas sur pour les prénoms...)quelques droits à une certaine liberté sur l'honneteté intellectuelle ?
",frerebogdanof_travaux
143,"

hein ? Fais l'effort d'écrire pour tes lecteurs, zut, on ne comprend rien ! Tu as fait ingénieur ?
(->Jn)
*


",frerebogdanof_travaux
144,"
S'il n'a pas lieu de polémiquer sur les Bogdanov, la polémique s'éteindrait d'elle même. Malgré tous les efforts désespérés de x ou y.
Quand à la persperctive de voir Ybm attaqué en justice, mis à part la diffamation (qui devra dument être prouvée), j'aimerais bien en connaitre les chefs d'accusations (histoire de ne pas franchir la ligne rouge :-D ).
Je pense que si les Bogdanov ne l'attaquent pas en justice, c'est -qu'en hommes de média qu'ils sont-qu'ils savent pertinement ce qu'ils risquent(au niveau médiatique surtout)à le faire.
Ybm serait alors une star nationalement connue (au moins !) et il aurait sa tronche en dernière page de Libé, passerait chez Ardisson (où l'on apprendrait qu'il a fumé son premier pétard à 4 ans) et chez Mof ( "" présenté comme celui qui veut tuer les Bogdanov "") présenter les erreurs du livre des Bogdanov et parler des pseudos et autres. Le blog de ce dernier verrait sa fréquentation exploser. On en profiterais pour interviewer quelques chercheurs. Qui pensez vous qu'ils soutiendraient ?
Bref, que des coups à prendre. Ce n'est que mon avis.
Pour revennir à cette page, je propose qu'on la supprime, tant que (Wikipédia survivra sans un article sur l'affaire) :
a) Un modérateur possédant une formation scientifique le mettant à l'abris de toutes pressions ou autre sentiment de confusion, d'agacement.
b) Désirant réellement s'investir (dans la longueur)dans la rédaction d'un article sur cette polémique. Je pense sincerement que Jn est d'une correction totale et je n'ai jamais eu aucune raison de mettre en cause sa probité (à l'inverse d'un autre modérateur), mais le coté ""bof-bof à quoi bon "" n'est peut être pas le meilleur angle pour modérer cet article. Il confesse d'ailleurs régulièrement sa lassitude. Soit c'est assez futile, donc point d'article, soit c'est relativement sérieux et parce que des personnalités publiques sont gravement mises en causes, il convient de s'assurer que tout ce qui leur est reprochés est parfaitement vérifiés, et que ce qu'ils avancent comme arguments est valides (comme les années ""effectives"" de thèse).
Des propositions d'articles seront soumis via un mail ou autre au modérateur (sans que le public ait acces aux ébauches )qui jouera son rôle.
Il faut enfin accepter le fait que le résultat final peut prendre du temps à voir le jour et qu'il ne satisfera pas les 2 camps, voire aucun.
cela donnera peut être ""le complot d'une partie du monde scientifique contre les Bogdanov"" ou ""la mystification des Bogdanov"" en passant par ""la polémique sur les thèses des Bogdanov"".
Ce n'est que mon avis.

--
Green Heart
10 août 2005 à 17:33 (CEST)

",frerebogdanof_travaux
145,"

Désolé mais ce n'est pas comme cela que fonctionne Wikipédia. Il n'existe d'ailleurs pas de modérateur au sens où tu l'entends. L'article final doit satisfaire les deux camps (s'il sont de bonne fois), ce qui implique probablement de s'en tenir aux faits. S'il n'existe pas de réponse définitive sur laquelle tout le monde est d'accord, l'article ne doit pas en fournir une mais simplement décrire le débat et livrer au lecteur les moyens de se forger sa propre opinion. Je t'invite à lire
:en:abortion
qui est un exemple de bon article sur un sujet extrêmement conflictuel (désolé, il ne me viens pas d'exemple en français).
R
10 août 2005 à 18:41 (CEST)


",frerebogdanof_travaux
146,"

Sur Wikipédia, depuis peu, on arbitre les conflits d'éditeurs, mais ça me semble injustifiable ici : des IP et des posteurs de la dernière pluie qui tiennent à nous infliger leurs problèmes psychologiques, leurs aigreurs, leurs rancoeurs, il n'y a rien à arbitrer, il faut attendre qu'ils s'en prennent à je ne sais quel forum, enfin qu'ils fassent leurs saletés ailleurs ! Ici les articles sont le fruit de consensus : s'il faut discuter, alors on discute jusqu'à ce que tout le monde soit d'accord, et si des points de vue restent irréconciliables, on les expose comme tels, non par souci d'équité, par relativisme culturel, mais parce que le problème des wikipédistes n'est pas d'avoir raison (entendre : faire taire tout le monde) mais d'offrir une information complète. Ceci dit, quand une branche est vraiment pourrie, je ne sais pas s'il faut s'acharner à grimper dessus, cet article mérite peut-être la poubelle.
(->Jn)
*
10 août 2005 à 19:15 (CEST)



",frerebogdanof_travaux
147,"
R >
J'aimerais beaucoup que tu ais raison. Mais je suis très dubitatif.
Jn >
T'ai je personnellement attaqué ???? As tu évoqué Gödel ???
",frerebogdanof_travaux
148,"

Ni moi ni personne (me semble), alors de qui parles-tu ?
(->Jn)
*


",frerebogdanof_travaux
149,"
S'il y a au moins une chose que le violent échange avec Céreal Killer a montré, c'est que si j'avais quelque chose à te repprocher que je l'aurais fait en substance. J'ai répondu à ton évocation de Popper de façon claire, il me semble.
",frerebogdanof_travaux
150,"

Oui, par contre je maintiens mon conseil : lis Karl Popper.
(->Jn)
*


",frerebogdanof_travaux
151,"
Je trouve inouie cette façon de tout prendre pour soi !!!
Même de l'humour !!!(j'ai volontairement intervertit les prénoms d'Edouard-en fait jean-édouard-et d'igor).
",frerebogdanof_travaux
152,"

Désolé, je ne comprends rien à l'humour.
(->Jn)
*


",frerebogdanof_travaux
153,"
Les littéraires violement attaqués(wow ! comme tu dirais) !!! Ce qui nécessite de façon urgente(directement dans mon message)une intervention.
Quand aux attaques (cela doit visiblement être un critère de sélection ?), formé à la rude école de céreal Killer, cela ne m'émeut même plus. On ne va pas tous se mettre à être extremement suceptible.
Hum,hum,""les ingénieurs ne sachant pas écrire..."" ?, trop gros passera pas.
",frerebogdanof_travaux
154,"

Je ne sais pas, mais c'est vrai, les ingénieurs ne savent pas toujours s'exprimer par écrit (et bizarement ils sont à l'aise à l'oral), je ne connais pas de thèse en sociologie qui le démontre et je n'ai aucune théorie à ce sujet, mais de manière empirique, c'est ce que j'ai cru observer.
(->Jn)
*


",frerebogdanof_travaux
155,"
La seule chose qui me gêne un peu (mais qui ne peut me toucher personnellement) c'est la très belle correlation que vous faites entre la violence et le lieu d'habitation. Quand on voit où vous enseignez, on espère que c'est politiquement neutre.

--
Green Heart
10 août 2005 à 21:14 (CEST)

",frerebogdanof_travaux
156,"

Je ne comprends pas : violence et lieu d'habitation ? Qui parle de ça ? Moi ? Ou alors il ne faut pas que je prenne ça pour moi ? Et là où j'enseigne (Paris 8 - Saint-Denis), à ton avis, c'est calme, ou alors violent, et c'est politiquement neutre ou pas ou... non une fois de plus, je ne suis pas dans ta tête, je ne sais pas à quoi tu fais allusion, je n'y comprends rien.
(->Jn)
*



",frerebogdanof_travaux
