post,sujet,tokenpost,postfinal,sentiment
"stitch >personne n'a jamais affirmé que c'était la question de l'""avant big bang"" qui n'était pas sérieuse, c'est la façon de formaliser tout cela (façon bogdanov) qui est critiquée.par exemple,le dossier hors-série d'octobre/décembre 2004 de la revue ""pour la science"" contient un article de g.veneziano sur ""l'univers avant le big bang"".ensuite, vu le public de ""la recherche"" ou de ""ciel et espace""(un peu different de celui de ""voici"" ou ""paris match"" non ?), je ne crois pas trop à l'argument du titre racolleur.enfin, comme le dit ybm, les célébrités bénéficieraient donc d'une quasi-immunité puisque la moindre critique à leur encontre serait suspecte de motivation peu sincère(faisant au passage,oublier les faits reprochés).un peu comme tout ces ministres, députés et maires qui hurlent au complot politique, dès que l'on s'approche un peu trop de leur patrimoine et surtout de la façon qu'ils l'ont constitué.green heart (j'ai enlevé les cookies, je n'ai pas été reconnu). 15 août 2005 à 21:16 (cest)",frerebogdanof_travaux,"['stitch', 'personne', 'n', 'a', 'jamais', 'affirmé', 'que', 'c', 'était', 'la', 'question', 'de', 'l', 'avant', 'big', 'bang', 'qui', 'n', 'était', 'pas', 'sérieuse', 'c', 'est', 'la', 'façon', 'de', 'formaliser', 'tout', 'cela', 'façon', 'bogdanov', 'qui', 'est', 'critiquée', 'par', 'exemple', 'le', 'dossier', 'hors', 'série', 'd', 'octobre', 'décembre', '2004', 'de', 'la', 'revue', 'pour', 'la', 'science', 'contient', 'un', 'article', 'de', 'g', 'veneziano', 'sur', 'l', 'univers', 'avant', 'le', 'big', 'bang', 'ensuite', 'vu', 'le', 'public', 'de', 'la', 'recherche', 'ou', 'de', 'ciel', 'et', 'espace', 'un', 'peu', 'different', 'de', 'celui', 'de', 'voici', 'ou', 'paris', 'match', 'non', 'je', 'ne', 'crois', 'pas', 'trop', 'à', 'l', 'argument', 'du', 'titre', 'racolleur', 'enfin', 'comme', 'le', 'dit', 'ybm', 'les', 'célébrités', 'bénéficieraient', 'donc', 'd', 'une', 'quasi', 'immunité', 'puisque', 'la', 'moindre', 'critique', 'à', 'leur', 'encontre', 'serait', 'suspecte', 'de', 'motivation', 'peu', 'sincère', 'faisant', 'au', 'passage', 'oublier', 'les', 'faits', 'reprochés', 'un', 'peu', 'comme', 'tout', 'ces', 'ministres', 'députés', 'et', 'maires', 'qui', 'hurlent', 'au', 'complot', 'politique', 'dès', 'que', 'l', 'on', 's', 'approche', 'un', 'peu', 'trop', 'de', 'leur', 'patrimoine', 'et', 'surtout', 'de', 'la', 'façon', 'qu', 'ils', 'l', 'ont', 'constitué', 'green', 'heart', 'j', 'ai', 'enlevé', 'les', 'cookies', 'je', 'n', 'ai', 'pas', 'été', 'reconnu', '15', 'août', '2005', 'à', '21', '16', 'cest']",stitch personne jamais affirmé question big bang pas sérieuse formaliser bogdanov critiquée exemple dossier série octobre décembre 2004 revue science contient article veneziano univers big bang ensuite public recherche ciel espace paris match non ne crois pas trop argument titre racolleur ybm célébrités bénéficieraient quasi immunité moindre critique encontre suspecte motivation sincère passage oublier faits reprochés ministres députés maires hurlent complot politique approche trop patrimoine qu constitué green heart enlevé cookies pas été reconnu 15 août 2005 21 16 cest,Negative
et je n'ai rien à voir avec celui qui a contribué à un article sur disney !!!,frerebogdanof_travaux,"['et', 'je', 'n', 'ai', 'rien', 'à', 'voir', 'avec', 'celui', 'qui', 'a', 'contribué', 'à', 'un', 'article', 'sur', 'disney']",rien voir contribué article disney,Neutral
"j'aimerais poursuivre la discussion sur l'avant bb (pourra-t-on un jour démontrer quoi que ce soit puisque le bb est la limite de notre physique?) mais on va finir par tomber dans le hs,là, non ? quant aux titres racolleurs, tous les magazines nous en fourguent,à chaque public cible, son titre. ok, les revues scientifiques ont une belle couche de respectabilité que des torchons comme voici n'ont pas, mais elles aussi doivent appâter les publicitaires et y'a pas dix façons de le faire. j'ai plus beaucoup d'illusion sur ce qui fait tourner notre monde.stitch(soudainement défaitiste)",frerebogdanof_travaux,"['j', 'aimerais', 'poursuivre', 'la', 'discussion', 'sur', 'l', 'avant', 'bb', 'pourra', 't', 'on', 'un', 'jour', 'démontrer', 'quoi', 'que', 'ce', 'soit', 'puisque', 'le', 'bb', 'est', 'la', 'limite', 'de', 'notre', 'physique', 'mais', 'on', 'va', 'finir', 'par', 'tomber', 'dans', 'le', 'hs', 'là', 'non', 'quant', 'aux', 'titres', 'racolleurs', 'tous', 'les', 'magazines', 'nous', 'en', 'fourguent', 'à', 'chaque', 'public', 'cible', 'son', 'titre', 'ok', 'les', 'revues', 'scientifiques', 'ont', 'une', 'belle', 'couche', 'de', 'respectabilité', 'que', 'des', 'torchons', 'comme', 'voici', 'n', 'ont', 'pas', 'mais', 'elles', 'aussi', 'doivent', 'appâter', 'les', 'publicitaires', 'et', 'y', 'a', 'pas', 'dix', 'façons', 'de', 'le', 'faire', 'j', 'ai', 'plus', 'beaucoup', 'd', 'illusion', 'sur', 'ce', 'qui', 'fait', 'tourner', 'notre', 'monde', 'stitch', 'soudainement', 'défaitiste']",aimerais poursuivre discussion bb pourra jour démontrer bb limite physique finir tomber hs non titres racolleurs magazines fourguent public cible titre ok revues scientifiques belle couche respectabilité torchons pas appâter publicitaires pas façons faire plus beaucoup illusion tourner monde stitch soudainement défaitiste,Positive
"stitch >beaucoup de physiciens pensent justement que c'est pour cela que les bogdanov ont choisi ce thème. là (l'époque pré-planckienne)où on peut se ""concocter"" une ""théorie"" qui ne pourra jamais être réfutée par l'expérience. le formalisme mathématique ""tient bien"" la route (façon théorie des cordes)? lis ce qu'en pense l.motl (présenté comme un ""soutien"").--green heart16 août 2005 à 13:37 (cest)",frerebogdanof_travaux,"['stitch', 'beaucoup', 'de', 'physiciens', 'pensent', 'justement', 'que', 'c', 'est', 'pour', 'cela', 'que', 'les', 'bogdanov', 'ont', 'choisi', 'ce', 'thème', 'là', 'l', 'époque', 'pré', 'planckienne', 'où', 'on', 'peut', 'se', 'concocter', 'une', 'théorie', 'qui', 'ne', 'pourra', 'jamais', 'être', 'réfutée', 'par', 'l', 'expérience', 'le', 'formalisme', 'mathématique', 'tient', 'bien', 'la', 'route', 'façon', 'théorie', 'des', 'cordes', 'lis', 'ce', 'qu', 'en', 'pense', 'l', 'motl', 'présenté', 'comme', 'un', 'soutien', 'green', 'heart16', 'août', '2005', 'à', '13', '37', 'cest']",stitch beaucoup physiciens pensent justement bogdanov choisi thème époque pré planckienne concocter théorie ne pourra jamais réfutée expérience formalisme mathématique tient bien route théorie cordes lis qu motl présenté soutien green heart16 août 2005 13 37 cest,Positive
"je n'ai que 2 choses à vous dire :page bloquée jusqu'a nouvel ordre (désolé r, je viens de voir ton message)allez voir lecomité d'arbitrage.darkoneko(♬) 14 août 2005 à 20:35 (cest)",frerebogdanof_travaux,"['je', 'n', 'ai', 'que', '2', 'choses', 'à', 'vous', 'dire', 'page', 'bloquée', 'jusqu', 'a', 'nouvel', 'ordre', 'désolé', 'r', 'je', 'viens', 'de', 'voir', 'ton', 'message', 'allez', 'voir', 'lecomité', 'd', 'arbitrage', 'darkoneko', '14', 'août', '2005', 'à', '20', '35', 'cest']",choses page bloquée nouvel ordre désolé viens voir message allez voir lecomité arbitrage darkoneko 14 août 2005 20 35 cest,Neutral
"c'est pas bien grave, puisque mes modifs ne sont pas perdues. a part ça, je suis assez d'accord avec toi.r14 août 2005 à 20:46 (cest)",frerebogdanof_travaux,"['c', 'est', 'pas', 'bien', 'grave', 'puisque', 'mes', 'modifs', 'ne', 'sont', 'pas', 'perdues', 'a', 'part', 'ça', 'je', 'suis', 'assez', 'd', 'accord', 'avec', 'toi', 'r14', 'août', '2005', 'à', '20', '46', 'cest']",pas bien grave modifs ne pas perdues part accord r14 août 2005 20 46 cest,Positive
"ok, commelaurence67refuse de débattre sur le contenu de la section qu'elle sacage on va faire comme ça... c'est quand même dommage que la version bloquée soit celle issue de son sacage plutôt que celle qui, en dehors d'elle, fait consensus.--ybm15 août 2005 à 00:35 (cest)",frerebogdanof_travaux,"['ok', 'commelaurence67refuse', 'de', 'débattre', 'sur', 'le', 'contenu', 'de', 'la', 'section', 'qu', 'elle', 'sacage', 'on', 'va', 'faire', 'comme', 'ça', 'c', 'est', 'quand', 'même', 'dommage', 'que', 'la', 'version', 'bloquée', 'soit', 'celle', 'issue', 'de', 'son', 'sacage', 'plutôt', 'que', 'celle', 'qui', 'en', 'dehors', 'd', 'elle', 'fait', 'consensus', 'ybm15', 'août', '2005', 'à', '00', '35', 'cest']",ok commelaurence67refuse débattre contenu section qu sacage faire dommage version bloquée issue sacage consensus ybm15 août 2005 00 35 cest,Negative
"la page d'arbitrage est en place :wikipédia:comité d'arbitrage/arbitrage/ybm - laurence67.laurence67y dispose d'une place, selon les règles, pour y exposer ses arguments. --ybm15 août 2005 à 03:38 (cest)",frerebogdanof_travaux,"['la', 'page', 'd', 'arbitrage', 'est', 'en', 'place', 'wikipédia', 'comité', 'd', 'arbitrage', 'arbitrage', 'ybm', 'laurence67', 'laurence67y', 'dispose', 'd', 'une', 'place', 'selon', 'les', 'règles', 'pour', 'y', 'exposer', 'ses', 'arguments', 'ybm15', 'août', '2005', 'à', '03', '38', 'cest']",page arbitrage place wikipédia comité arbitrage arbitrage ybm laurence67 laurence67y dispose place règles exposer arguments ybm15 août 2005 03 38 cest,Neutral
la page présentant les bogdanov est à nouveau débloquée. devinez qui revient écrire une page à la gloire des bb ? avec l'aide active de quelqu'un qui devait être neutre à l'origine... --green heart14 août 2005 à 21:12 (cest),frerebogdanof_travaux,"['la', 'page', 'présentant', 'les', 'bogdanov', 'est', 'à', 'nouveau', 'débloquée', 'devinez', 'qui', 'revient', 'écrire', 'une', 'page', 'à', 'la', 'gloire', 'des', 'bb', 'avec', 'l', 'aide', 'active', 'de', 'quelqu', 'un', 'qui', 'devait', 'être', 'neutre', 'à', 'l', 'origine', 'green', 'heart14', 'août', '2005', 'à', '21', '12', 'cest']",page présentant bogdanov débloquée devinez revient écrire page gloire bb aide active quelqu devait neutre origine green heart14 août 2005 21 12 cest,Positive
"la page n'a pas été débloquée, elle reste sur la version en place au moment du blocage, c'est tout.r14 août 2005 à 22:00 (cest)",frerebogdanof_travaux,"['la', 'page', 'n', 'a', 'pas', 'été', 'débloquée', 'elle', 'reste', 'sur', 'la', 'version', 'en', 'place', 'au', 'moment', 'du', 'blocage', 'c', 'est', 'tout', 'r14', 'août', '2005', 'à', '22', '00', 'cest']",page pas été débloquée version place moment blocage r14 août 2005 22 00 cest,Neutral
"je parle de l'autre article :http://fr.wikipedia.org/wiki/igor_et_grichka_bogdanoff#les_.c2.ab_personnages_bodganoff_.c2.bb.2c_tels_qu.27ils_se_pr.c3.a9sentent_au_publicextrait savoureux ""leurs travaux conduisent à une théorie très controversée sur l'origine de l'univers, et notamment un point de vue épistémologique révolutionnaire, teinté de platonisme, puisqu'avant le big bang, le monde ne serait plus physique mais mathématique ( informationnel ).""c'est tellement ridiculement outrancier que le pire pour les bogdanov est de laisser ce passage.",frerebogdanof_travaux,"['je', 'parle', 'de', 'l', 'autre', 'article', 'http', 'fr', 'wikipedia', 'org', 'wiki', 'igor_et_grichka_bogdanoff', 'les_', 'c2', 'ab_personnages_bodganoff_', 'c2', 'bb', '2c_tels_qu', '27ils_se_pr', 'c3', 'a9sentent_au_publicextrait', 'savoureux', 'leurs', 'travaux', 'conduisent', 'à', 'une', 'théorie', 'très', 'controversée', 'sur', 'l', 'origine', 'de', 'l', 'univers', 'et', 'notamment', 'un', 'point', 'de', 'vue', 'épistémologique', 'révolutionnaire', 'teinté', 'de', 'platonisme', 'puisqu', 'avant', 'le', 'big', 'bang', 'le', 'monde', 'ne', 'serait', 'plus', 'physique', 'mais', 'mathématique', 'informationnel', 'c', 'est', 'tellement', 'ridiculement', 'outrancier', 'que', 'le', 'pire', 'pour', 'les', 'bogdanov', 'est', 'de', 'laisser', 'ce', 'passage']",article http fr wikipedia org wiki igor_et_grichka_bogdanoff les_ c2 ab_personnages_bodganoff_ c2 bb 2c_tels_qu 27ils_se_pr c3 a9sentent_au_publicextrait savoureux travaux conduisent théorie controversée origine univers point vue épistémologique révolutionnaire teinté platonisme puisqu big bang monde ne plus physique mathématique informationnel ridiculement outrancier pire bogdanov passage,Negative
"bof, c'est pas pire que ce qu'ils écrivent eux-même sur leurs propres prétendus « travaux ». enfin si ce n'est eux qui l'ont mis mais des joyeux comique il vaut mieux l'enlever évidemment. --ybm15 août 2005 à 02:43 (cest)",frerebogdanof_travaux,"['bof', 'c', 'est', 'pas', 'pire', 'que', 'ce', 'qu', 'ils', 'écrivent', 'eux', 'même', 'sur', 'leurs', 'propres', 'prétendus', 'travaux', 'enfin', 'si', 'ce', 'n', 'est', 'eux', 'qui', 'l', 'ont', 'mis', 'mais', 'des', 'joyeux', 'comique', 'il', 'vaut', 'mieux', 'l', 'enlever', 'évidemment', 'ybm15', 'août', '2005', 'à', '02', '43', 'cest']",bof pas pire qu écrivent propres prétendus travaux mis joyeux comique vaut mieux enlever évidemment ybm15 août 2005 02 43 cest,Positive
"bonjour à tous... et j'espère que tout le monde est bien calme avant de me lire... précision initiale: je ne dispose d'aucune compétence scientifique, me permettant d'intervenir dans ce débat, et c'est exactement pour cela que je ne résiste pas à l'envie de le faire. je dispose, peut-être, de compétences dans d'autres domaines qui pourraient, éventuellement, m'amener à contribuer à l'entreprise wikipédia sur d'autres sujets (je ne sais pas moi... la versification métrique grecque antique dans la poésie de pindare, aperçu sur le ""dactyle"" et le ""spondée""... ça vaut bien ""groupes quantiques"" et ""théorie des cordes"", non? ;-), mais ce n'est pas le sujet. et le sujet, c'est que, précisément, je ne connais pas grand chose aux thèmes que vous évoquez dans cette discussion, alors que pourtant ce sont des questions qui m'intéressent. qu'est-ce que j'attend donc de wikipédia en la matière? une approche encyclopédique accessible, très certainement. et que me proposez-vous? un déversement polémique, où la pauvre poule que je suis n'y retrouve pas ses petits. alors, s'il vous plait, pourriez-vous faire un gros effort de synthèse, de pédagogie, de vulgarisation, etc., dans votre débat ? je vous signale au passage, après une lecture attentive de votre fil de discussion (même si je n'ai pas eu la force d'aller plus loin que la première moitié), et en tâchant de ""m'évader"" vers les liens externes que vous proposez (j'en ai consulté une bonne demi-douzaine), que je ne sais toujours pas le moindre mot de ce que dit ""en gros"" cette théorie si contestée des frères bogdanof sur ""avant le big band"" ! et en quoi elle suscite une telle polémique ! il est vrai que pindare, quant à lui, provoque rarement de nos jours de tels épanchements... pardonnez-moi ma naïveté ! mais ne partageons-nous pas un même idéal d'une encyclopédie universelle libre? bien à vous tous, guy b",frerebogdanof_travaux,"['bonjour', 'à', 'tous', 'et', 'j', 'espère', 'que', 'tout', 'le', 'monde', 'est', 'bien', 'calme', 'avant', 'de', 'me', 'lire', 'précision', 'initiale', 'je', 'ne', 'dispose', 'd', 'aucune', 'compétence', 'scientifique', 'me', 'permettant', 'd', 'intervenir', 'dans', 'ce', 'débat', 'et', 'c', 'est', 'exactement', 'pour', 'cela', 'que', 'je', 'ne', 'résiste', 'pas', 'à', 'l', 'envie', 'de', 'le', 'faire', 'je', 'dispose', 'peut', 'être', 'de', 'compétences', 'dans', 'd', 'autres', 'domaines', 'qui', 'pourraient', 'éventuellement', 'm', 'amener', 'à', 'contribuer', 'à', 'l', 'entreprise', 'wikipédia', 'sur', 'd', 'autres', 'sujets', 'je', 'ne', 'sais', 'pas', 'moi', 'la', 'versification', 'métrique', 'grecque', 'antique', 'dans', 'la', 'poésie', 'de', 'pindare', 'aperçu', 'sur', 'le', 'dactyle', 'et', 'le', 'spondée', 'ça', 'vaut', 'bien', 'groupes', 'quantiques', 'et', 'théorie', 'des', 'cordes', 'non', 'mais', 'ce', 'n', 'est', 'pas', 'le', 'sujet', 'et', 'le', 'sujet', 'c', 'est', 'que', 'précisément', 'je', 'ne', 'connais', 'pas', 'grand', 'chose', 'aux', 'thèmes', 'que', 'vous', 'évoquez', 'dans', 'cette', 'discussion', 'alors', 'que', 'pourtant', 'ce', 'sont', 'des', 'questions', 'qui', 'm', 'intéressent', 'qu', 'est', 'ce', 'que', 'j', 'attend', 'donc', 'de', 'wikipédia', 'en', 'la', 'matière', 'une', 'approche', 'encyclopédique', 'accessible', 'très', 'certainement', 'et', 'que', 'me', 'proposez', 'vous', 'un', 'déversement', 'polémique', 'où', 'la', 'pauvre', 'poule', 'que', 'je', 'suis', 'n', 'y', 'retrouve', 'pas', 'ses', 'petits', 'alors', 's', 'il', 'vous', 'plait', 'pourriez', 'vous', 'faire', 'un', 'gros', 'effort', 'de', 'synthèse', 'de', 'pédagogie', 'de', 'vulgarisation', 'etc', 'dans', 'votre', 'débat', 'je', 'vous', 'signale', 'au', 'passage', 'après', 'une', 'lecture', 'attentive', 'de', 'votre', 'fil', 'de', 'discussion', 'même', 'si', 'je', 'n', 'ai', 'pas', 'eu', 'la', 'force', 'd', 'aller', 'plus', 'loin', 'que', 'la', 'première', 'moitié', 'et', 'en', 'tâchant', 'de', 'm', 'évader', 'vers', 'les', 'liens', 'externes', 'que', 'vous', 'proposez', 'j', 'en', 'ai', 'consulté', 'une', 'bonne', 'demi', 'douzaine', 'que', 'je', 'ne', 'sais', 'toujours', 'pas', 'le', 'moindre', 'mot', 'de', 'ce', 'que', 'dit', 'en', 'gros', 'cette', 'théorie', 'si', 'contestée', 'des', 'frères', 'bogdanof', 'sur', 'avant', 'le', 'big', 'band', 'et', 'en', 'quoi', 'elle', 'suscite', 'une', 'telle', 'polémique', 'il', 'est', 'vrai', 'que', 'pindare', 'quant', 'à', 'lui', 'provoque', 'rarement', 'de', 'nos', 'jours', 'de', 'tels', 'épanchements', 'pardonnez', 'moi', 'ma', 'naïveté', 'mais', 'ne', 'partageons', 'nous', 'pas', 'un', 'même', 'idéal', 'd', 'une', 'encyclopédie', 'universelle', 'libre', 'bien', 'à', 'vous', 'tous', 'guy', 'b']",bonjour espère monde bien calme lire précision initiale ne dispose aucune compétence scientifique permettant intervenir débat ne résiste pas envie faire dispose compétences domaines pourraient éventuellement amener contribuer entreprise wikipédia sujets ne sais pas versification métrique grecque antique poésie pindare aperçu dactyle spondée vaut bien groupes quantiques théorie cordes non pas sujet sujet précisément ne connais pas grand chose thèmes évoquez discussion pourtant questions intéressent qu attend wikipédia matière approche encyclopédique accessible certainement proposez déversement polémique pauvre poule retrouve pas petits plait pourriez faire gros effort synthèse pédagogie vulgarisation débat signale passage lecture attentive fil discussion pas force aller plus loin moitié tâchant évader liens externes proposez consulté bonne demi douzaine ne sais pas moindre mot gros théorie contestée frères bogdanof big band suscite polémique vrai pindare provoque rarement jours épanchements pardonnez naïveté ne partageons pas idéal encyclopédie universelle libre bien guy,Positive
